txId,class
193439060,3
193442611,2
193687318,3
193695940,3
193695980,2
193696046,2
193696967,2
194287965,1
194455451,3
194574658,2
194581614,3
194854513,3
194974787,1
195570400,3
195706199,3
195866813,2
196140824,3
196829910,3
197255168,3
197543195,3
198366456,3
198482808,2
198889667,3
198951291,3
198981058,1
198982902,2
199000078,3
199473756,2
199765829,3
200084216,3
200133774,2
200428870,3
200673341,2
200673481,2
200673486,3
201110230,2
201168685,3
201337407,2
201357741,3
202616708,3
202731080,3
202756526,3
202757210,3
202757237,3
202968303,3
202997301,3
203171078,3
203246769,3
203852968,2
204189757,3
204221638,3
204221653,3
204458854,2
204627100,3
205422615,3
205611677,3
205697063,3
206131295,3
206348601,3
206608761,3
207403896,3
207655851,3
207707568,3
207720077,3
207877995,3
208805313,3
208963342,2
209073614,2
209333392,3
209577372,3
209577373,3
210177852,3
210712300,3
211960995,3
211980711,2
212285121,2
212497175,2
212771525,2
212827788,3
212860198,3
212868218,3
213047020,2
213287984,2
213568400,3
214036661,3
214036794,3
214036795,2
214036953,3
214066242,3
214198067,2
214242545,3
214297857,3
214325501,3
214352552,3
214354462,3
214572041,3
214696390,3
214924582,3
215312416,3
215544553,2
215590785,3
215596974,3
215597095,2
215597133,3
215597158,3
215597935,2
215598236,2
215598240,2
216011499,2
216021722,2
216031222,3
216370345,3
216807922,2
217161872,3
217476830,2
217638897,3
217662341,3
217854821,2
218086605,3
218725862,2
218857418,3
219411250,2
219820240,3
219891831,1
220560688,2
220904144,3
220973719,2
221038042,3
221161554,3
221210361,3
221233126,3
221439811,2
221681924,3
221683191,3
221685299,3
221685796,2
221712567,3
221894864,3
221910185,3
221962997,2
222245859,3
222254637,3
222267944,2
222565628,2
222592111,3
222681617,3
223028318,3
223294371,3
223374955,3
223557536,2
223914275,3
223947598,2
224043203,3
224073588,3
224166670,2
224416247,3
224426812,2
224696579,2
224812923,3
224834322,3
224922665,3
225071080,2
225138533,3
225157678,3
225618340,3
226018856,3
226194124,3
226277185,2
226277187,3
226277188,2
226597810,3
226784994,2
226794728,3
227270279,3
227743654,3
228362376,2
228406276,3
228826310,2
228840813,3
229090692,2
229266789,3
229266828,3
229266829,3
229266830,3
229267189,3
229267190,3
229267191,3
229560293,3
229781002,2
231203738,3
231229057,2
231335113,3
232280825,3
232546721,2
233068926,2
233886338,3
233887010,3
233887019,3
233996912,2
235325477,2
236743303,2
236765956,2
236952523,2
237550856,3
238728453,3
240441340,2
241148229,3
241477156,2
242090520,2
242394306,3
242577141,3
242934464,3
244702315,3
245203880,2
245607742,1
246008373,3
246066490,2
246127666,2
246132693,2
246594907,2
246767805,3
247447750,3
247937978,2
248009276,2
248930771,3
249274363,2
249281344,1
249353907,3
249771942,3
249939100,2
254428878,1
255588914,3
255588917,3
255653128,2
255663440,2
256578631,2
256593734,3
257405341,3
257447584,3
257926446,3
258592866,2
259129767,3
259702229,3
259992807,3
260418961,2
260732528,3
261880597,3
262825989,3
263228968,2
264800004,2
265714531,3
265717514,3
265851038,3
265984249,3
266191931,3
266242062,3
266914015,3
267034676,3
270265736,1
270315425,3
270719199,3
270753665,3
271609270,2
272738612,3
272753110,3
273203456,3
273495266,2
273900498,3
274526529,1
274526537,1
274526543,1
274526544,1
274526547,1
274526557,1
274526783,1
274526878,1
274527125,1
274527139,1
274697744,1
274698075,1
274698327,1
274986647,3
276714679,3
277438075,3
277693358,3
277693779,3
278395372,3
278587941,3
280062584,3
281603164,3
282007436,3
286454045,3
286791108,2
289827365,2
290832681,2
290833136,3
291537089,2
292313450,3
293552140,3
293768757,3
294489369,3
294947527,2
294947940,3
295879136,2
297154633,3
297677013,3
298218618,3
298732576,1
298937150,3
299370927,2
300030388,2
300694963,3
301224622,3
301379203,3
302265980,1
304206129,3
304206130,3
305673263,3
305702619,3
306229676,2
306284926,3
306377409,3
306406118,3
306406127,3
306528158,3
306528232,3
306815082,2
307477812,3
308403825,3
308507487,3
308550360,3
308619769,1
308918251,3
308946600,3
309189403,1
309292954,3
309391959,2
309425988,2
309600078,3
309720151,3
310134699,3
311286710,3
311347798,3
313095703,2
313101867,2
313109993,3
313127405,3
313644418,3
314397258,3
314675461,3
315261442,3
315688510,3
315956543,3
316448193,3
316538493,3
318228773,3
318700837,3
318716706,3
319124007,3
319573322,3
319613720,3
319842557,3
319924220,3
320243346,3
320488018,3
320546304,3
322161230,3
322447516,3
322926181,3
322926574,3
322934612,3
322934616,3
322937787,3
322937810,3
322937812,3
322937874,2
322941328,3
322941453,2
322941454,3
322941458,3
322941735,2
322947517,3
322950395,3
322950888,2
324092338,3
324971958,3
325098857,3
325239058,3
326826195,2
326939613,3
327729269,3
328129991,3
328130517,3
328158564,3
329794382,3
329847781,3
331617007,3
332176352,2
334522125,3
336804927,3
337279283,3
338204237,3
339207130,2
339331674,3
340839071,3
341436579,3
341545485,3
341777484,3
342781172,3
343302573,3
343474545,3
343635736,1
344033410,3
344589840,2
344777079,3
346042960,3
346183134,3
346354697,2
346508675,3
346614756,3
346898421,2
347188019,2
347306925,3
347973901,3
352209273,2
352838444,3
353456164,3
353548196,3
353549323,3
353699854,1
354267232,3
354618228,3
355002282,3
355002303,3
355002305,3
355002309,2
355002335,3
355002344,2
355002346,2
355003221,3
355003239,2
355003242,3
355003245,3
355003247,3
355003252,3
355003253,3
355003357,2
355003488,3
355003491,3
355003528,3
355003530,3
355003545,3
355003546,3
355003549,3
355003563,1
355003586,3
355003589,1
355003598,3
355003599,3
355003601,3
355003609,3
355003610,3
355003613,3
355003616,1
355003622,3
355003623,3
355003624,3
355003628,2
355003632,3
355003638,3
355003642,3
355003644,1
355003645,3
355003646,1
355003664,2
355003668,3
355003671,2
355003684,3
355003686,3
355003702,3
355003704,3
355003709,3
355003716,3
355003724,3
355003726,1
355003727,3
355003872,3
355003973,3
355003977,1
355004118,3
355004127,3
355004129,3
355004152,1
355004153,3
355004154,1
355004156,1
355004159,2
355004180,2
355004182,2
355004183,3
355004184,2
355004185,2
355004186,2
355004187,2
355004362,3
355004364,3
355004365,3
355004366,3
355004367,3
355004413,3
355004415,2
355004419,3
355004422,3
355004423,2
355004424,3
355004443,3
355004536,2
355004542,3
355004548,3
355004550,3
355004559,1
355004615,2
355004624,2
355004628,3
355004633,3
355004634,2
355004636,3
355004638,3
355004642,3
355004655,3
355004661,3
355004666,3
355004870,3
355004874,3
355004885,3
355004887,3
355004890,2
355004893,3
355005002,3
355005005,3
355005008,2
355005091,3
355005288,2
355005292,2
355005299,3
355005302,3
355005304,3
355005309,3
355005311,2
355005437,2
355005439,2
355005442,2
355005444,3
355005446,3
355005447,3
355005449,3
355005453,3
355005458,3
355005464,2
355005645,2
355005646,2
355005650,2
355005653,2
355005658,3
355005669,2
355005673,2
355005679,3
355005681,3
355005682,3
355005686,3
355005689,3
355005692,3
355005695,3
355005700,2
355005707,3
355005714,3
355005719,2
355005725,3
355005733,3
355005739,3
355005741,2
355005743,2
355005766,3
355005768,3
355005776,3
355005777,2
355005780,2
355005783,2
355005786,2
355005787,2
355005974,3
355005979,2
355005980,2
355005981,2
355005985,3
355005987,3
355006008,2
355006015,2
355006038,3
355006039,3
355006040,2
355006041,3
355006043,2
355006045,3
355006046,3
355006048,3
355006049,3
355006050,3
355006052,3
355006054,3
355006055,3
355006057,3
355006059,3
355006334,2
355006338,2
355006352,3
355006353,3
355006354,3
355006355,3
355006356,3
355006359,3
355006360,3
355006361,2
355006362,3
355006363,3
355006364,3
355006381,2
355006708,3
355006709,3
355006710,2
355006711,2
355006712,1
355006713,3
355006716,3
355006718,3
355006719,3
355006720,2
355006722,3
355006723,1
355006725,3
355006726,3
355006731,3
355006732,3
355006733,3
355006734,2
355006736,3
355006752,3
355006754,3
355006755,3
355006758,2
355006760,3
355006770,1
355006782,3
355006792,3
355006813,3
355006817,3
355006827,2
355006834,3
355006835,3
355006838,2
355006839,2
355006841,2
355006846,3
355006847,2
355006850,3
355006855,3
355006856,3
355006857,3
355006860,2
355006868,1
355006869,2
355006872,3
355006873,3
355006877,2
355006889,3
355006892,3
355006900,3
355006905,2
355006906,2
355006907,2
355006917,2
355006921,3
355006923,3
355006927,3
355006929,3
355006933,3
355006934,3
355006938,3
355006939,2
355006941,2
355006942,2
355006945,3
355006946,3
355006948,3
355006965,3
355006969,3
355006971,3
355006973,3
355006975,3
355006978,3
355006980,3
355006982,3
355006984,3
355006995,2
355007007,3
355007009,3
355007011,3
355007013,3
355007015,3
355007019,2
355007026,2
355007031,2
355007036,2
355007042,3
355007046,3
355007054,3
355007058,2
355007070,1
355007080,3
355007089,2
355007100,2
355007101,3
355007103,2
355007104,2
355007121,2
355007127,3
355007133,3
355007143,2
355007146,3
355007147,3
355007153,3
355007160,3
355007171,3
355007173,3
355007175,2
355007181,3
355007183,2
355007189,2
355007192,3
355007198,3
355007209,2
355007218,3
355007224,2
355007239,3
355007241,3
355007242,3
355007244,3
355007247,2
355007249,3
355007252,3
355007259,3
355007264,2
355007266,3
355007269,3
355007316,3
355007331,1
355007333,3
355007344,3
355007347,3
355007348,2
355007354,3
355007357,3
355007365,1
355007557,3
355007570,3
355007571,3
355007574,1
355007576,3
355007578,3
355007581,1
355007582,3
355007584,1
355007596,1
355007601,2
355007609,3
355007610,1
355007622,1
355007628,1
355007630,1
355007634,3
355007653,3
355007668,3
355007672,1
355007674,1
355007676,3
355007999,3
355008031,3
355008033,3
355008035,1
355008037,1
355008331,3
355008334,1
355008341,3
355008342,3
355008343,3
355008347,3
355008348,3
355008349,3
355008356,1
355008564,1
355008567,1
355008569,3
355008576,3
355008579,1
355008580,1
355008589,3
355008590,2
355008593,3
355008597,3
355008600,3
355008601,1
355008608,3
355008611,3
355008613,3
355008614,3
355008617,3
355008618,3
355008619,3
355008630,1
355008631,3
355008880,3
355008886,3
355008904,3
355008906,3
355008922,2
355008923,2
355008925,3
355008927,3
355008928,3
355008929,3
355008936,3
355008937,3
355008957,1
355009005,1
355009010,3
355009019,3
355009023,3
355009035,3
355009047,3
355009050,3
355009054,3
355009058,3
355009060,3
355009063,3
355009064,3
355009069,3
355009082,3
355009102,3
355009113,3
355009138,3
355009150,1
355009152,3
355009162,3
355009167,3
355009170,3
355009171,2
355009172,1
355009180,3
355009183,1
355009184,3
355009187,3
355009189,3
355009195,1
355009196,3
355009201,2
355009206,3
355009209,3
355009210,1
355009214,3
355009216,3
355009218,3
355009220,3
355009224,3
355009225,3
355009226,2
355009229,3
355009230,2
355009231,2
355009233,3
355009236,3
355009237,1
355009239,3
355009240,3
355009241,3
355009242,3
355009244,3
355009246,1
355009260,3
355009264,3
355009351,3
355009368,3
355009373,1
355009390,3
355009404,1
355009408,3
355009415,3
355009535,3
355009540,2
355009547,3
355009550,2
355009553,2
355009576,3
355009577,3
355009598,3
355009607,2
355009608,2
355009613,3
355009624,3
355009626,3
355009638,1
355009643,1
355009651,1
355009653,1
355009655,1
355009659,1
355009662,1
355009668,1
355009669,1
355009671,1
355009675,1
355009694,1
355009702,1
355009705,1
355009708,1
355009716,1
355009720,1
355009730,1
355009904,2
355009928,3
355009940,3
355009941,3
355009945,3
355009949,3
355009986,3
355010230,3
355010250,3
355010252,3
355010253,3
355010327,3
355010328,3
355010337,3
355010558,3
355010559,3
355010562,3
355010901,3
355010904,3
355010911,3
355010925,3
355010926,3
355010927,2
355010928,3
355011064,3
355011076,2
355011077,3
355011078,2
355011080,3
355011372,3
355011373,3
355011607,3
355011611,3
355011640,3
355011643,3
355011644,2
355011646,2
355011745,3
355011825,3
355011828,3
355011831,3
355012161,3
355012175,3
355012184,3
355012188,3
355012515,3
355012547,3
355012549,3
355012551,3
355012909,3
355012915,3
355012986,3
355012997,2
355012999,2
355014710,3
355014764,3
355015148,3
355015421,3
355017710,2
355017999,3
355018020,3
355018027,2
355018486,2
355018800,3
355018939,3
355021528,3
355021832,3
355023021,3
355023031,3
355023332,3
355027323,3
355027326,3
355027327,3
355027328,3
355027329,3
355027330,3
355027331,3
355027332,3
355027333,3
355027334,3
355027335,3
355027336,3
355027337,3
355027338,3
355027339,3
355027340,3
355027341,3
355027342,3
355027343,3
355027344,3
355027345,3
355027346,3
355027347,3
355027348,3
355027349,3
355027753,3
355028364,3
355028899,3
355029095,3
355088870,2
355088949,2
355088954,2
355089158,2
355089182,2
355089184,2
355089188,2
355089195,2
355089246,3
355089469,3
355089474,3
355089477,2
355089482,3
355089483,2
355089495,3
355089500,3
355089501,3
355089502,2
355089532,2
355089533,3
355089548,2
355089551,2
355090003,2
355090005,2
355090007,2
355090063,3
355090065,3
355090144,3
355090148,3
355090165,3
355090172,3
355090201,1
355090218,3
355090222,1
355090229,1
355090233,1
355090234,3
355090235,3
355090237,2
355090242,1
355090243,3
355090248,1
355090366,1
355090371,2
355090375,1
355090378,1
355090390,1
355090394,1
355090399,3
355090401,3
355090408,1
355090489,3
355090491,1
355090508,3
355090509,1
355090511,1
355090519,3
355090526,3
355090529,3
355090678,3
355090706,3
355090707,3
355090720,3
355090722,3
355090808,3
355090810,3
355090813,3
355090825,3
355090827,3
355090829,3
355090873,3
355090888,1
355090934,1
355090937,3
355090939,1
355090946,1
355090948,1
355091273,3
355091275,3
355091552,1
355091556,3
355091558,1
355091804,1
355091812,1
355092020,1
355092036,1
355092040,3
355092041,3
355092052,1
355092062,2
355092063,1
355092070,1
355092073,3
355092074,3
355092090,1
355092093,3
355092096,3
355092098,3
355092100,3
355092241,1
355092389,1
355092392,3
355092403,1
355092714,1
355092717,3
355092764,1
355092771,3
355092776,3
355092783,1
355092822,1
355092833,3
355092838,2
355092846,3
355092848,2
355092982,3
355092984,3
355093292,3
355093294,3
355093295,3
355093297,3
355093299,2
355093475,2
355093786,1
355093788,3
355093931,2
355093973,3
355093974,3
355093977,2
355093987,3
355094039,1
355094047,2
355094107,2
355094137,2
355094139,2
355094142,3
355094144,2
355094159,1
355094161,3
355094162,3
355094193,2
355094741,2
355095061,3
355095062,3
355095069,2
355095073,2
355095074,3
355095115,2
355095117,2
355095121,2
355095124,2
355095303,2
355095311,3
355095312,3
355095315,3
355095316,2
355095325,3
355095331,3
355095335,3
355095339,3
355095346,2
355095354,2
355095361,2
355095366,2
355095592,3
355095596,2
355095597,2
355095603,3
355095605,3
355095607,3
355095609,3
355095610,3
355095612,3
355095613,3
355095642,3
355095645,3
355095646,3
355095647,2
355095650,3
355095651,3
355095658,3
355095661,3
355095662,3
355095664,3
355095674,3
355095675,3
355095678,3
355095683,3
355095684,3
355095685,3
355095691,3
355095695,3
355095705,2
355095710,2
355095711,3
355095715,3
355095716,2
355095721,2
355095729,2
355095738,3
355095740,3
355095745,3
355095881,3
355095883,3
355095887,2
355095889,3
355095890,2
355095894,2
355095896,3
355095935,3
355095942,2
355095945,2
355095952,3
355095956,3
355095960,2
355096121,3
355096122,3
355096123,3
355096124,3
355096125,3
355096127,3
355096128,2
355096129,3
355096130,2
355096132,3
355096133,3
355096136,2
355096137,3
355096152,3
355096157,3
355096394,2
355097957,3
355097982,2
355097990,3
355097992,3
355097994,3
355097995,3
355097996,3
355097997,3
355097999,3
355098000,3
355098003,3
355098007,3
355098008,2
355098009,3
355098140,3
355098141,3
355098142,3
355098179,3
355098181,2
355098222,2
355098224,3
355098228,3
355098236,1
355098249,3
355098251,3
355098429,2
355098439,3
355098442,3
355098464,3
355098474,3
355098477,3
355098484,2
355098536,2
355098538,3
355098544,3
355098545,3
355098546,2
355098550,2
355098554,3
355098755,3
355098758,3
355098766,3
355098791,2
355098793,3
355098800,3
355098803,3
355099020,3
355099021,3
355099024,3
355099027,2
355099044,3
355099082,3
355099091,2
355099092,3
355099095,3
355099097,3
355099104,3
355099107,3
355099139,2
355099143,3
355099155,3
355099158,3
355099160,3
355099165,3
355099167,3
355099171,3
355099175,3
355099179,3
355099181,2
355099184,3
355099191,3
355099192,2
355099194,3
355099197,3
355099198,3
355099199,3
355099200,3
355099201,3
355099207,3
355099211,3
355099217,3
355099221,3
355099223,2
355099231,2
355099233,3
355099236,2
355099239,3
355099254,3
355099256,3
355099257,3
355099265,3
355099267,3
355099269,3
355099274,2
355099278,2
355099281,2
355099293,3
355099294,2
355099299,3
355099303,3
355099305,3
355099310,2
355099312,3
355099315,2
355099316,3
355099317,3
355099329,3
355099330,3
355099338,2
355099343,3
355099344,2
355099345,3
355099346,3
355099347,3
355099350,1
355099353,1
355099363,1
355099365,3
355099372,3
355099376,3
355099377,3
355099378,3
355099638,3
355099658,3
355099662,3
355100385,2
355100392,1
355100406,1
355100410,3
355100411,1
355100424,3
355100438,3
355100442,3
355100444,3
355100451,3
355100453,3
355100573,3
355100576,3
355100577,3
355100579,3
355100722,3
355100794,3
355100939,3
355100972,3
355101079,2
355101080,3
355101082,2
355101084,2
355101137,3
355101142,2
355101216,2
355101217,2
355101218,2
355101424,3
355101425,3
355101430,3
355101443,3
355101446,3
355101915,1
355101951,3
355101955,3
355101960,3
355101962,3
355102166,1
355102171,2
355102188,1
355102194,1
355102217,1
355102225,3
355102228,1
355102230,1
355102236,3
355102245,3
355102253,3
355102254,3
355102256,1
355102257,3
355102260,2
355102265,2
355102268,3
355102269,2
355102270,2
355102274,3
355102292,1
355102300,2
355102309,1
355102310,2
355102312,1
355102319,1
355102322,1
355102375,3
355102377,1
355102388,2
355102390,3
355102392,1
355102394,3
355102396,2
355102397,3
355102398,2
355102399,3
355102400,3
355102402,3
355102403,2
355102406,1
355102407,3
355102408,2
355102409,3
355102410,3
355102411,3
355102414,3
355102415,3
355102417,3
355102419,3
355102430,1
355102432,3
355102434,1
355102442,1
355102448,1
355102455,1
355102462,3
355102465,1
355102469,3
355102482,3
355102483,3
355102492,1
355106383,3
355106384,3
355106391,3
355106405,3
355106406,3
355106410,3
355106412,3
355106418,3
355106431,3
355106433,3
355106752,3
355106753,3
355106756,3
355106773,3
355106774,3
355106775,3
355106785,3
355106790,3
355106797,3
355106798,3
355107097,3
355107102,3
355107106,3
355107110,3
355107117,1
355107447,1
355107676,3
355107677,3
355107689,3
355107694,3
355107696,3
355107698,3
355107708,3
355107727,3
355107728,3
355107734,3
355107738,3
355107758,3
355107778,3
355107786,3
355107792,3
355107798,3
355107801,3
355107804,3
355107811,3
355107814,3
355107816,3
355108115,3
355108121,3
355108466,3
355108479,3
355108494,3
355108499,3
355108504,3
355108698,3
355108707,3
355108710,3
355108719,3
355108722,3
355108723,3
355108727,3
355108731,3
355108735,3
355108738,3
355108751,2
355108757,3
355108762,3
355108763,3
355108793,3
355108796,3
355108815,2
355108820,2
355108822,2
355108839,3
355108863,2
355108866,2
355108867,2
355108868,3
355108869,3
355109199,1
355109248,1
355109250,3
355109279,2
355109280,3
355109281,2
355109288,3
355109291,2
355109292,2
355109293,2
355109297,2
355109301,2
355109326,2
355109330,2
355109537,3
355109541,2
355109544,2
355109553,3
355109555,3
355109609,3
355109611,3
355109626,3
355109627,3
355109640,3
355109644,3
355109647,3
355109650,3
355109651,3
355109655,3
355109663,3
355109672,3
355109674,3
355109681,3
355109687,3
355109691,3
355109695,3
355109699,3
355110015,3
355110039,3
355110040,3
355110051,3
355110064,1
355110068,1
355110071,1
355110076,1
355110082,1
355110086,1
355110090,1
355110093,1
355110098,1
355110099,1
355110104,1
355110107,1
355110111,1
355110115,1
355110121,1
355110125,1
355110131,1
355110135,1
355110139,1
355110144,1
355110272,1
355110275,3
355110276,3
355110277,3
355110278,3
355110282,3
355110283,3
355110284,3
355110285,3
355110286,3
355110287,3
355110289,3
355110290,3
355110291,3
355110305,3
355110307,3
355110308,3
355110309,3
355110310,3
355110311,3
355110313,3
355110314,2
355110315,3
355110316,3
355110318,3
355110319,3
355110320,3
355110321,3
355110322,3
355110323,3
355110324,3
355110325,3
355110326,3
355110327,3
355110328,3
355110329,3
355110520,3
355110522,3
355110524,3
355110525,3
355110526,2
355110528,3
355110530,2
355110531,3
355110532,3
355110533,3
355110534,3
355110535,3
355110536,3
355110537,3
355110539,2
355110540,3
355110611,3
355110612,3
355110613,3
355110614,2
355110616,3
355110617,3
355110619,3
355110621,3
355110884,3
355110885,3
355110886,3
355110888,3
355110890,3
355110891,3
355110893,3
355110894,3
355110896,3
355110971,2
355110972,3
355110973,3
355110975,2
355110976,3
355110978,3
355110980,3
355110981,3
355110982,3
355110983,3
355110985,3
355110986,3
355110987,3
355110989,3
355110990,3
355110991,3
355110992,3
355110993,3
355110995,3
355110996,3
355110997,3
355110998,3
355110999,3
355111000,3
355111003,3
355111004,3
355111005,3
355111006,3
355111007,2
355111373,2
355111418,2
355111423,2
355111425,2
355111426,2
355111429,2
355111434,2
355111435,2
355111463,1
355111780,2
355112000,3
355112011,3
355112014,3
355112015,3
355112018,3
355112645,3
355112755,2
355112961,3
355113169,3
355113172,3
355113174,3
355115410,3
355115463,2
355115484,3
355115524,3
355115528,3
355115529,3
355115530,2
355115537,2
355115613,3
355115718,3
355115719,3
355115742,3
355115752,3
355115756,3
355115765,3
355115766,3
355115768,3
355115770,3
355115776,3
355115779,2
355115780,3
355115783,3
355115784,3
355115785,3
355115826,3
355115828,3
355115854,3
355115856,3
355115857,2
355115858,3
355115869,2
355115871,3
355115872,2
355115891,3
355115896,3
355115905,3
355117569,3
355117595,3
355117777,3
355117814,3
355117842,3
355117873,3
355117936,3
355117938,3
355117949,3
355118058,3
355118062,3
355118102,3
355118144,3
355118146,3
355118148,3
355118160,3
355118263,3
355118271,3
355119272,3
355119308,3
355119549,3
355119579,3
355120613,3
355120639,2
355120642,2
355120644,2
355120782,3
355120786,3
355120787,3
355121090,3
355121093,3
355121096,3
355121099,3
355121102,3
355121104,3
355121116,3
355121120,3
355121124,3
355121126,3
355121131,3
355121134,3
355121140,3
355121142,3
355121149,3
355121151,3
355121159,3
355121163,3
355121166,3
355121170,3
355121179,3
355121186,3
355121477,3
355121480,3
355121490,3
355121503,3
355121519,3
355121529,3
355121931,2
355121934,3
355121935,2
355121937,3
355121962,3
355121968,3
355121985,2
355121988,2
355121989,2
355121990,3
355121991,3
355122330,3
355122490,3
355122491,3
355122741,3
355122770,3
355122778,3
355123077,3
355124055,3
355124068,2
355124074,3
355124077,3
355124078,3
355124082,3
355124089,1
355124094,1
355124096,2
355124098,3
355124099,1
355124104,3
355124108,3
355124110,3
355124115,3
355124117,3
355124121,1
355124127,3
355124133,3
355124163,3
355124164,2
355124166,3
355124167,2
355124170,3
355124179,2
355124183,3
355124185,3
355124186,3
355124190,3
355124191,3
355124195,2
355124200,3
355124201,2
355124202,3
355124203,2
355124204,3
355124205,3
355124206,2
355124207,2
355124208,3
355124209,3
355124210,3
355124214,3
355124226,3
355124227,3
355124228,3
355124229,3
355124230,3
355124231,3
355124232,3
355124233,3
355124234,3
355124235,3
355124238,3
355124239,3
355124240,3
355124243,3
355124244,3
355124245,3
355124248,3
355124249,3
355124250,2
355124256,2
355124268,3
355124275,3
355124276,3
355124280,3
355124404,3
355124536,3
355124641,2
355124647,2
355124776,2
355124777,3
355124778,2
355124781,3
355124785,3
355124789,3
355124876,3
355124891,3
355124894,2
355124902,3
355124910,2
355124921,3
355124944,3
355124962,3
355124966,3
355124970,2
355124971,3
355124980,3
355124981,3
355125155,1
355125158,2
355125633,3
355125646,3
355125650,3
355125658,3
355125661,2
355125666,3
355125671,3
355125677,3
355125682,3
355125683,3
355125686,2
355125830,3
355125845,3
355125975,3
355125979,3
355125980,3
355125981,3
355126066,3
355126067,3
355126069,2
355126071,3
355126073,3
355126074,3
355126076,3
355126255,3
355126256,3
355126257,3
355126259,3
355126260,3
355126262,3
355126263,1
355126269,3
355126272,3
355126273,3
355126277,3
355126278,3
355126279,3
355126280,3
355126282,3
355126283,3
355126284,3
355126293,2
355126295,3
355126311,3
355126321,3
355126326,3
355126331,3
355126521,3
355126616,3
355126641,3
355126659,3
355126671,2
355126675,3
355126688,3
355126696,3
355126708,3
355126722,3
355126734,3
355126738,3
355126740,3
355126750,2
355126754,3
355126770,2
355126772,3
355126784,3
355126787,3
355126822,2
355126824,3
355127044,3
355127288,3
355127289,3
355127295,2
355127298,3
355127306,3
355127311,3
355127329,3
355127331,2
355127337,3
355127340,3
355127350,3
355127360,3
355127369,3
355127376,1
355127379,1
355127382,3
355127384,1
355127387,3
355127393,3
355127395,3
355127398,1
355127400,1
355127415,3
355127429,3
355127538,3
355127542,3
355127544,3
355127548,1
355127553,3
355127555,2
355127599,3
355127601,3
355127748,1
355127749,1
355127752,3
355127763,3
355127773,3
355127781,1
355127783,1
355127787,3
355127800,3
355127811,1
355127891,3
355127896,3
355127914,3
355127921,3
355127923,3
355128259,1
355128270,3
355128274,3
355128294,1
355128320,1
355128326,3
355128347,2
355128485,3
355128653,1
355128655,1
355128664,1
355128667,1
355128677,1
355128683,1
355128690,1
355128718,1
355128728,1
355128730,1
355128732,1
355128816,3
355129428,3
355129433,3
355130088,3
355130596,3
355130598,3
355130872,3
355131817,3
355132286,3
355132506,3
355132507,3
355132508,3
355132509,3
355132846,2
355134813,3
355135809,2
355135814,2
355135817,2
355135833,2
355135838,2
355135840,2
355135842,2
355135844,2
355135845,2
355135846,2
355135848,2
355135853,2
355135857,2
355135859,2
355136222,2
355136251,2
355136898,2
355136901,3
355136904,2
355136905,2
355136906,2
355136907,2
355136918,2
355136921,3
355136926,3
355136930,2
355137770,3
355138041,3
355138139,3
355138383,3
355139881,3
355140624,3
355141040,2
355141044,2
355141048,2
355141050,2
355141132,2
355142895,2
355143143,2
355143378,2
355143416,3
355143882,3
355144503,3
355144830,3
355144834,3
355146853,3
355149175,3
355149227,2
355149228,2
355149230,2
355149231,2
355149232,2
355149234,2
355149235,2
355150794,3
355150843,3
355151013,2
355151401,3
355151581,3
355152595,2
355152760,2
355152791,2
355152794,2
355152795,2
355152796,3
355153017,2
355153022,2
355153360,2
355153379,3
355153420,2
355153422,2
355153458,3
355153460,3
355153483,3
355153486,3
355153490,3
355153493,3
355153499,3
355153506,3
355153512,3
355153641,3
355153664,3
355153679,3
355153681,3
355153692,1
355153695,2
355153697,3
355153705,3
355153708,3
355153710,1
355153717,3
355153724,3
355153771,3
355154070,3
355154084,3
355154093,3
355154220,3
355154235,3
355154245,3
355154249,3
355154250,3
355154251,3
355154252,3
355154253,3
355154254,3
355154270,3
355154272,3
355154278,1
355154282,2
355154284,3
355154288,3
355154439,3
355154609,1
355154663,1
355154944,3
355154946,2
355154947,1
355154949,3
355154952,3
355154953,3
355155545,3
355155548,3
355155549,3
355155563,1
355155569,2
355155609,2
355155821,3
355155883,3
355156241,2
355156325,3
355156377,3
355156380,3
355156382,2
355156392,2
355156404,3
355156416,3
355156425,2
355156436,2
355156468,2
355156476,3
355156488,3
355156496,3
355156504,2
355156509,2
355156523,3
355156529,3
355156539,2
355156555,2
355156598,2
355156605,2
355156665,3
355156670,2
355156673,3
355156674,3
355156678,3
355156702,3
355156712,3
355156720,2
355156724,3
355156728,3
355156730,2
355156737,3
355156743,3
355156745,3
355156748,3
355156752,2
355156759,2
355156776,3
355156778,2
355156781,3
355156787,2
355156790,3
355157004,3
355157008,2
355157013,2
355157023,2
355157063,2
355157154,3
355157296,2
355157341,1
355157355,2
355157357,2
355157360,3
355157364,2
355157376,2
355157382,3
355157395,3
355157398,3
355157404,2
355157406,2
355157408,2
355157414,2
355157422,3
355157429,2
355157433,2
355157488,3
355157492,3
355157514,3
355157528,3
355157540,3
355157554,3
355157555,3
355157557,3
355157572,3
355157574,2
355157582,2
355157585,3
355157591,2
355157593,3
355157596,2
355157597,2
355157599,2
355157602,3
355157606,3
355157609,3
355157620,2
355157629,3
355157634,2
355157638,3
355157639,2
355157642,3
355157648,2
355157656,3
355157727,3
355157746,3
355157753,2
355157766,3
355157773,3
355157790,3
355157792,3
355157798,3
355157800,3
355157814,3
355157832,2
355158275,3
355158428,3
355158431,3
355158658,3
355158660,3
